clat_61_einsiedeln_stiftsbibliothek_167	https://www.e-codices.unifr.ch/metadata/iiif/sbe-0315/manifest.json	--source iiif	Einsiedeln, Stiftsbibliothek, 167
clat_469_einsiedeln_stiftsbibliothek_219	https://www.e-codices.unifr.ch/metadata/iiif/sbe-0319/manifest.json	--source iiif	Einsiedeln, Stiftsbibliothek, 219
clat_64_einsiedeln_stiftsbibliothek_266	https://www.e-codices.unifr.ch/metadata/iiif/sbe-0266/manifest.json	--source iiif	Einsiedeln, Stiftsbibliothek, 266
clat_65_einsiedeln_stiftsbibliothek_321	https://www.e-codices.unifr.ch/metadata/iiif/sbe-0321/manifest.json	--source iiif	Einsiedeln, Stiftsbibliothek, 321
clat_468_einsiedeln_stiftsbibliothek_358	https://www.e-codices.unifr.ch/metadata/iiif/sbe-0358/manifest.json	--source iiif	Einsiedeln, Stiftsbibliothek, 358
clat_472_fribourg_biblioth_que_cantonale_et_unive	https://www.e-codices.unifr.ch/metadata/iiif/bcuf-L0293/manifest.json	--source iiif	Fribourg, Bibliothèque cantonale et universitaire, L 293
clat_502_fribourg_biblioth_que_cantonale_et_unive	https://www.e-codices.unifr.ch/metadata/iiif/bcuf-L0309/manifest.json	--source iiif	Fribourg, Bibliothèque cantonale et universitaire, L 309
clat_77_geneva_bibliotheque_publique_et_universi	https://www.e-codices.unifr.ch/metadata/iiif/bge-lat0050/manifest.json	--source iiif	Geneva, Bibliotheque Publique et Universitaire, 50
clat_411_harvard_houghton_library_ms_type_613	https://iiif.lib.harvard.edu/manifests/drs:6650256	--source iiif	Harvard, Houghton Library, MS Type 613
clat_80_heidelberg_universit_tsbibliothek_ix_b_9	https://digi.ub.uni-heidelberg.de/diglit/iiif3/sal9b/manifest	--source iiif	Heidelberg, Universitätsbibliothek, IX b (9 b)
clat_473_hermetschwil_benediktinerinnenkloster_13	https://www.e-codices.unifr.ch/metadata/iiif/hba-chart0139/manifest.json	--source iiif	Hermetschwil, Benediktinerinnenkloster, 139
clat_92_laon_biblioth_que_municipale_422	https://gallica.bnf.fr/iiif/ark:/12148/btv1b8492138z/manifest.json	--source iiif --no-robots	Laon, Bibliothèque Municipale, 422
clat_406_lyon_biblioth_que_municipale_788	https://gallica.bnf.fr/iiif/ark:/12148/btv1b85722454/manifest.json	--source iiif --no-robots	Lyon, Bibliothèque Municipale, 788
clat_313_montpellier_biblioth_que_interuniversita	https://bvmm.irht.cnrs.fr/iiif/8090/manifest	--source iiif	Montpellier, Bibliothèque Interuniversitaire, H 322
clat_174_munich_bayerische_staatsbibliothek_210	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00047183/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 210
clat_175_munich_bayerische_staatsbibliothek_4423	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00048179/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 4423
clat_176_munich_bayerische_staatsbibliothek_6362	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00065170/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 6362
clat_178_munich_bayerische_staatsbibliothek_10270	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00051024/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 10270
clat_180_munich_bayerische_staatsbibliothek_13084	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00042784/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 13084
clat_563_munich_bayerische_staatsbibliothek_14096	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00035053/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14096
clat_181_munich_bayerische_staatsbibliothek_14221	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00035463/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14221
clat_290_munich_bayerische_staatsbibliothek_14300	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046640/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14300
clat_182_munich_bayerische_staatsbibliothek_14353	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046572/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14353
clat_448_munich_bayerische_staatsbibliothek_14428	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046471/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14428
clat_183_munich_bayerische_staatsbibliothek_14436	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00033074/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14436
clat_184_munich_bayerische_staatsbibliothek_14456	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046449/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14456
clat_500_munich_bayerische_staatsbibliothek_14506	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046289/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14506
clat_394_munich_bayerische_staatsbibliothek_14508	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00046287/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14508
clat_291_munich_bayerische_staatsbibliothek_14540	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00064057/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14540
clat_292_munich_bayerische_staatsbibliothek_14641	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00065770/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14641
clat_314_munich_bayerische_staatsbibliothek_14725	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00065777/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14725
clat_185_munich_bayerische_staatsbibliothek_14733	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00103303/manifest	--source iiif	Munich, Bayerische Staatsbibliothek, 14733
clat_664_orl_ans_m_diath_que_123	https://bvmm.irht.cnrs.fr/iiif/27638/manifest	--source iiif	Orléans, Médiathèque, 123
clat_614_oxford_bodleian_library_328	https://iiif.bodleian.ox.ac.uk/iiif/manifest/11f12671-e61e-423f-bf3d-b51723fd75ec.json	--source iiif	Oxford, Bodleian Library, 328
clat_539_oxford_bodleian_library_d_i_20_d_1_20	https://iiif.bodleian.ox.ac.uk/iiif/manifest/3b3c8a05-c87e-4296-be62-8da07baeb0c4.json	--source iiif	Oxford, Bodleian Library, D I 20 (D 1 20)
clat_189_oxford_bodleian_library_f_iii_15_f_3_15	https://iiif.bodleian.ox.ac.uk/iiif/manifest/e224e40b-334c-4ad8-834c-b02ebfa4c589.json	--source iiif	Oxford, Bodleian Library, F III 15 (F 3 15)
clat_329_oxford_bodleian_library_f_iiii_32_f_4_32	https://iiif.bodleian.ox.ac.uk/iiif/manifest/783d604c-a873-4d64-967a-8140cc0eafa5.json	--source iiif	Oxford, Bodleian Library, F IIII 32 (F 4 32)
clat_352_oxford_bodleian_library_f_i_9_f_1_9	https://iiif.bodleian.ox.ac.uk/iiif/manifest/076c5aee-3836-4576-aaf3-f39a18193fa7.json	--source iiif	Oxford, Bodleian Library, F I 9 (F 1 9)
clat_353_oxford_bodleian_library_f_iii_14_f_3_14	https://iiif.bodleian.ox.ac.uk/iiif/manifest/78052fc7-16c9-4c1d-a7cb-30442b39deb5.json	--source iiif	Oxford, Bodleian Library, F III 14 (F 3 14)
clat_354_oxford_bodleian_library_f_iv_19_f_5_19	https://iiif.bodleian.ox.ac.uk/iiif/manifest/82f44653-e732-4233-990b-1a8deb3a61cc.json	--source iiif	Oxford, Bodleian Library, F IV 19 (F 5 19)
clat_190_oxford_bodleian_library_309	https://iiif.bodleian.ox.ac.uk/iiif/manifest/74f7b7c2-4d52-4c43-b44a-d5e638122b88.json	--source iiif	Oxford, Bodleian Library, 309
clat_625_oxford_bodleian_library_408	https://iiif.bodleian.ox.ac.uk/iiif/manifest/27e6b3db-48b7-4c6d-bfd1-c286e004b4d4.json	--source iiif	Oxford, Bodleian Library, 408
clat_191_oxford_bodleian_library_464	https://iiif.bodleian.ox.ac.uk/iiif/manifest/dc320630-0d87-41d5-8b84-5c60b49449df.json	--source iiif	Oxford, Bodleian Library, 464
clat_355_oxford_bodleian_library_579	https://iiif.bodleian.ox.ac.uk/iiif/manifest/97b5f725-af6d-4934-ad75-575eb081838f.json	--source iiif	Oxford, Bodleian Library, 579
clat_192_oxford_bodleian_library_614	https://iiif.bodleian.ox.ac.uk/iiif/manifest/c558481e-91af-4d4e-8a31-9910edd472cc.json	--source iiif	Oxford, Bodleian Library, 614
clat_629_oxford_bodleian_library_333	https://iiif.bodleian.ox.ac.uk/iiif/manifest/ad482738-9419-49e5-af60-676cdb2f1508.json	--source iiif	Oxford, Bodleian Library, 333
clat_624_oxford_bodleian_library_161	https://iiif.bodleian.ox.ac.uk/iiif/manifest/d7ca590b-865d-46a9-9652-ce74801a5601.json	--source iiif	Oxford, Bodleian Library, 161
clat_194_oxford_bodleian_library_353	https://iiif.bodleian.ox.ac.uk/iiif/manifest/9b12d41d-5573-45fa-be3d-33ea44eede56.json	--source iiif	Oxford, Bodleian Library, 353
clat_584_oxford_bodleian_library_560	https://iiif.bodleian.ox.ac.uk/iiif/manifest/530c071a-3c39-41a8-be67-1887bd7deb99.json	--source iiif	Oxford, Bodleian Library, 560
clat_549_oxford_bodleian_library_40	https://iiif.bodleian.ox.ac.uk/iiif/manifest/96ffbea9-64a7-4e67-8dab-a4b73a399431.json	--source iiif	Oxford, Bodleian Library, 40
